"sid","mode","orbit","cloud_flag","quality_flag","time","sif740_D","sif757_D","sif771_D","sif740","sif740_U","sif757","sif757_U","rad757","sif771","sif771_U","rad771","lon_1","lon_2","lon_3","lon_4","lat_1","lat_2","lat_3","lat_4","sza","saa","vza","vaa","pa","raa","humidity","surface_pressure","temp_skin","temp_2m","vpd","wind","igbp_class","percent_cover","lai_cop","incoming_sw_era5","incoming_direct_era5","incoming_diffuse_era5"
2020061719330438,3,6362,0,0,2020-06-17 19:33:14,0.488693237304688,0.432100296020508,0.146327018737793,1.1568431854248,0.351771354675293,1.02287578582764,0.30776309967041,72.6525039672852,0.34638786315918,0.235956192016602,71.4402542114258,-89.1423950195312,-89.1158447265625,-89.1123657226562,-89.138916015625,45.9866943359375,45.977294921875,45.9910278320312,46.0004272460938,29.6829833984375,228.574096679688,18.2465209960938,114.417785644531,40.3906591899434,114.156311035156,0.00959396362304688,96064.1640625,297.671661376953,297.544311523438,1581.58422851562,4.21197700500488,5,100,5.17,945.957,846.72,99.237
2020061719330471,3,6362,0,0,2020-06-17 19:33:14,0.425186157226562,0.228166580200195,0.225831985473633,1.00710201263428,0.369483947753906,0.540438652038574,0.317279815673828,82.0444107055664,0.534909248352051,0.251248359680176,81.4713439941406,-89.1419067382812,-89.1155395507812,-89.112060546875,-89.1383056640625,45.8711547851562,45.861572265625,45.8760375976562,45.8855590820312,29.6068725585938,228.726806640625,17.7500610351562,109.130676269531,41.0916540183752,119.596130371094,0.009613037109375,96017.2734375,297.706787109375,297.388610839844,1551.06420898438,4.58189868927002,5,100,5.281,947.106,847.398,99.708
2020061719330472,3,6362,0,0,2020-06-17 19:33:14,0.580093383789062,0.516951560974121,0.171003341674805,1.37385082244873,0.349078178405762,1.22431182861328,0.298941612243652,76.1174545288086,0.404993057250977,0.237829208374023,76.4559326171875,-89.137939453125,-89.1116943359375,-89.1082153320312,-89.1343383789062,45.8863525390625,45.8767700195312,45.8912353515625,45.9007568359375,29.6189575195312,228.713073730469,17.8104858398438,109.910095214844,40.9891414870265,118.802978515625,0.00960540771484375,96004.609375,297.704895019531,297.391754150391,1552.90808105469,4.52436447143555,5,100,4.98,945.814,846.532,99.2819999999999
2020061719330572,3,6362,0,0,2020-06-17 19:33:15,0.554059982299805,0.559552192687988,0.119462966918945,1.3180685043335,0.388964653015137,1.33113384246826,0.333635330200195,95.9025039672852,0.28419303894043,0.264703750610352,96.1740264892578,-90.3449096679688,-90.3197631835938,-90.3228149414062,-90.3480834960938,46.1549682617188,46.145751953125,46.1619262695312,46.1710815429688,29.1817626953125,226.48681640625,30.6583251953125,108.547058105469,50.6134292467301,117.939758300781,0.00945472717285156,95867.2578125,296.979522705078,296.435394287109,1408.498046875,5.24315071105957,5,100,5.733,944.312,845.406,98.9060000000001
2020061719330573,3,6362,0,0,2020-06-17 19:33:15,0.749496459960938,0.590201377868652,0.272751808166504,1.78282165527344,0.37070369720459,1.40390586853027,0.32103157043457,90.0159454345703,0.648792266845703,0.250548362731934,92.3908920288086,-90.3482666015625,-90.3229370117188,-90.3259887695312,-90.3515014648438,46.1720581054688,46.1629028320312,46.1790161132812,46.1882934570312,29.1920166015625,226.459777832031,30.7717895507812,108.976684570312,50.5855305234727,117.483093261719,0.00944232940673828,95866.265625,296.930206298828,296.389892578125,1402.64904785156,5.17875289916992,5,100,5.037,944.312,845.406,98.9060000000001
2020061719330574,3,6362,0,0,2020-06-17 19:33:15,0.780668258666992,0.529520988464355,0.340913772583008,1.85678482055664,0.363152503967285,1.25944137573242,0.313704490661621,92.8291625976562,0.810848236083984,0.245893478393555,92.9842910766602,-90.3516845703125,-90.3261108398438,-90.3292236328125,-90.3548583984375,46.1890258789062,46.1797485351562,46.1959838867188,46.2052612304688,29.2021484375,226.432983398438,30.8853759765625,109.397338867188,50.5589795075642,117.03564453125,0.00942707061767578,95856.7734375,296.882019042969,296.337280273438,1396.07104492188,5.11574077606201,4,100,5.597,944.312,845.406,98.9060000000001
2020061719330575,3,6362,0,0,2020-06-17 19:33:15,1.00224113464355,0.633423805236816,0.468598365783691,2.38355255126953,0.366645812988281,1.506422996521,0.317731857299805,95.4292373657227,1.11443138122559,0.247684478759766,96.1467819213867,-90.3548583984375,-90.3292236328125,-90.3322143554688,-90.3582153320312,46.2056884765625,46.1964111328125,46.2125854492188,46.2219848632812,29.2122192382812,226.406799316406,30.9988403320312,109.809936523438,50.5335293879105,116.596862792969,0.00940036773681641,95808.609375,296.834747314453,296.248870849609,1385.65222167969,5.05438613891602,5,100,5.723,944.312,845.406,98.9060000000001
2020061719330576,3,6362,0,0,2020-06-17 19:33:15,0.826037406921387,0.52855110168457,0.381888389587402,1.96430397033691,0.381692886352539,1.25688552856445,0.329379081726074,98.7398986816406,0.908123970031738,0.258640289306641,97.8373336791992,-90.3583374023438,-90.3323974609375,-90.3355102539062,-90.3615112304688,46.22265625,46.2133178710938,46.2295532226562,46.2389526367188,29.222412109375,226.380065917969,31.11572265625,110.224731445312,50.5089531981873,116.155334472656,0.00934696197509766,95667.84375,296.787231445312,296.073059082031,1365.93859863281,4.99260520935059,5,100,5.674,944.312,845.406,98.9060000000001
2020061719330577,3,6362,0,0,2020-06-17 19:33:15,1.14355659484863,0.991947174072266,0.355196952819824,2.71909046173096,0.397940635681152,2.35859966278076,0.351376533508301,98.1523513793945,0.844569206237793,0.265043258666992,98.8209381103516,-90.36181640625,-90.3358154296875,-90.3386840820312,-90.364990234375,46.239990234375,46.2306518554688,46.24609375,46.2555541992188,29.2326049804688,226.353271484375,31.2344360351562,110.635437011719,50.4858169261472,115.717834472656,0.0092926025390625,95520.3203125,296.740203857422,295.89208984375,1345.94665527344,4.93133926391602,5,100,5.778,944.312,845.406,98.9060000000001
2020061719330578,3,6362,0,0,2020-06-17 19:33:15,0.63480281829834,0.262474060058594,0.389286041259766,1.50925064086914,0.407608032226562,0.624034881591797,0.354099273681641,98.471565246582,0.925533294677734,0.274859428405762,96.1633758544922,-90.3655395507812,-90.3392333984375,-90.3421630859375,-90.3687133789062,46.2572021484375,46.2477416992188,46.26318359375,46.2727661132812,29.2427978515625,226.325805664062,31.355712890625,111.044982910156,50.4636854131769,115.280822753906,0.00929546356201172,95571.5703125,296.693542480469,295.898590087891,1345.86083984375,4.86952018737793,5,100,5.777,944.312,845.406,98.9060000000001
