"SoundingID","MeasurementMode","OrbitID","cloud_flag_abp","Quality_Flag","Delta_Time","longitude","latitude","SIF_Daily_740nm","SIF_Daily_757nm","SIF_Daily_771nm","SIF_740nm","SIF_Uncertainty_740nm","SIF_757nm","SIF_Uncertainty_757nm","SIF_Relative_757nm","continuum_radiance_757nm","SIF_771nm","SIF_Uncertainty_771nm","SIF_Relative_771nm","continuum_radiance_771nm","lon_1","lon_2","lon_3","lon_4","lat_1","lat_2","lat_3","lat_4","SZA","SAz","VZA","VAz","PA","RAz","specific_humidity","surface_pressure","temperature_skin","temperature_two_meter","vapor_pressure_deficit","wind_speed","IGBP_index","sounding_land_fraction","clump","lai_cop","incoming_sw_era5","incoming_direct_era5","incoming_diffuse_era5"
2020061621543772,3,6348,0,0,2020-06-16 21:54:47,-106.527099609375,40.7191162109375,0.534317016601562,0.426166534423828,0.190836906433105,1.13111782073975,0.388045310974121,0.90217113494873,0.329864501953125,0.00971031188964844,92.9111099243164,0.403990745544434,0.26573657989502,0.00443935394287109,91.0043411254883,-106.552124023438,-106.5302734375,-106.505798339844,-106.527648925781,40.7221069335938,40.70947265625,40.7151489257812,40.7277221679688,39.0433959960938,256.702453613281,34.8614501953125,299.775817871094,-25.8029690611241,43.0733642578125,0.00508403778076172,74666.2890625,293.557098388672,294.541961669922,1937.90380859375,4.68214321136475,10,100,0.670257338158424,0.936,985.471,892.306,93.165
2020061621543802,3,6348,0,0,2020-06-16 21:54:47,-106.505126953125,40.7064208984375,0.214954376220703,0.356771469116211,-0.0467767715454102,0.454953193664551,0.367507934570312,0.755111694335938,0.313694000244141,0.00897598266601562,84.1277313232422,-0.0990047454833984,0.250959396362305,-0.00119304656982422,82.9977798461914,-106.5302734375,-106.508422851562,-106.485534667969,-106.505737304688,40.70947265625,40.6968383789062,40.7031860351562,40.715087890625,39.0577392578125,256.737915039062,34.8617553710938,299.790771484375,-25.797777923348,43.0528564453125,0.00508880615234375,74622.390625,293.5654296875,294.550872802734,1939.1328125,4.64920330047607,10,100,0.715891666666667,1.058,985.471,892.306,93.165
2020061621543808,3,6348,0,0,2020-06-16 21:54:48,-106.349914550781,40.7420043945312,0.00832462310791016,-0.0718231201171875,0.0552816390991211,0.0175876617431641,0.369101524353027,-0.151748657226562,0.320318222045898,-0.00184726715087891,82.1514663696289,0.116799354553223,0.249081611633301,0.00146389007568359,79.7943344116211,-106.375427246094,-106.353576660156,-106.329711914062,-106.351379394531,40.7455444335938,40.73291015625,40.73828125,40.7508544921875,39.1808471679688,256.830200195312,35.7190551757812,297.812866210938,-24.8000796690951,40.982666015625,0.0053253173828125,75355.375,293.715576171875,295.693359375,2088.65234375,4.61154937744141,10,100,0.723042756330427,0.29,985.682,892.643,93.039
2020061621543836,3,6348,0,0,2020-06-16 21:54:48,-106.380554199219,40.7174682617188,0.0538425445556641,0.117195129394531,-0.0302705764770508,0.113802909851074,0.277755737304688,0.247708320617676,0.242310523986816,0.00429153442382812,57.7203788757324,-0.0639801025390625,0.186712265014648,-0.00122261047363281,52.3218727111816,-106.405456542969,-106.384216308594,-106.359375,-106.381225585938,40.7203979492188,40.7080078125,40.7136840820312,40.726318359375,39.1535034179688,256.834106445312,35.4301147460938,298.479431152344,-25.1249861149179,41.6453247070312,0.00529956817626953,75205.1796875,293.652252197266,295.467498779297,2055.83349609375,4.59069347381592,10,100,0.728174507438681,0.331,985.519,892.383,93.136
2020061621543837,3,6348,0,0,2020-06-16 21:54:48,-106.354431152344,40.723388671875,0.18458366394043,0.0856523513793945,0.106972694396973,0.39002799987793,0.315133094787598,0.180985450744629,0.274387359619141,0.00279426574707031,64.7600173950195,0.226035118103027,0.212142944335938,0.0035247802734375,64.1224899291992,-106.379638671875,-106.35791015625,-106.334167480469,-106.355834960938,40.726806640625,40.7141723632812,40.7195434570312,40.732177734375,39.1742553710938,256.849731445312,35.573974609375,298.153442382812,-24.9597319758878,41.3037109375,0.00532817840576172,75300.8828125,293.679473876953,295.630554199219,2078.36865234375,4.584397315979,10,100,0.726670828131502,0.296,985.679,892.638,93.0409999999999
2020061621543874,3,6348,0,0,2020-06-16 21:54:48,-106.409851074219,40.6929321289062,0.133051872253418,-0.0249757766723633,0.134919166564941,0.281374931335449,0.291666984558105,-0.0528192520141602,0.250537872314453,-0.000820159912109375,64.4188995361328,0.285323143005371,0.198287010192871,0.00465202331542969,61.3318138122559,-106.434875488281,-106.413452148438,-106.389282226562,-106.41015625,40.696044921875,40.6835327148438,40.6893920898438,40.70166015625,39.127197265625,256.839172363281,35.146484375,299.14892578125,-25.4499498234309,42.3097534179688,0.00535297393798828,75387.4765625,293.601867675781,295.632080078125,2074.96044921875,4.56967163085938,10,100,0.732622749590835,0.675,985.471,892.306,93.165
2020061621543934,3,6348,0,0,2020-06-16 21:54:49,-106.366943359375,40.6678466796875,0.14286994934082,0.16669750213623,0.0158634185791016,0.302019119262695,0.33499813079834,0.352389335632324,0.289382934570312,0.00427913665771484,82.3538131713867,0.0335350036621094,0.226829528808594,0.000412940979003906,81.2727890014648,-106.392150878906,-106.370483398438,-106.345703125,-106.367431640625,40.6710815429688,40.658447265625,40.6640625,40.6766967773438,39.1552734375,256.908569335938,35.1463012695312,299.178466796875,-25.4393856886405,42.2698974609375,0.00531959533691406,75090.1640625,293.580627441406,295.393249511719,2042.14453125,4.50359344482422,10,100,0.716553514376997,0.416,985.621,892.545,93.076
2020061621543978,3,6348,0,0,2020-06-16 21:54:49,-106.242004394531,40.6790771484375,0.0144519805908203,-0.0330324172973633,0.0348682403564453,0.0305089950561523,0.384396553039551,-0.0697336196899414,0.333053588867188,-0.000771522521972656,90.3749923706055,0.0736083984375,0.259709358215332,0.000848770141601562,86.6840209960938,-106.267272949219,-106.24560546875,-106.222229003906,-106.243408203125,40.6825561523438,40.669921875,40.6754760742188,40.6878662109375,39.25146484375,257.00439453125,35.7188110351562,297.88671875,-24.7710652202499,40.88232421875,0.00539112091064453,75152.40625,293.682067871094,295.707153320312,2084.81665039062,4.45564079284668,10,100,0.721294812315479,0.911,985.682,892.643,93.039
2020061621544007,3,6348,0,0,2020-06-16 21:54:50,-106.24658203125,40.660400390625,0.123113632202148,0.183415412902832,-0.0128421783447266,0.259923934936523,0.299884796142578,0.387235641479492,0.262324333190918,0.00658702850341797,58.790584564209,-0.0271139144897461,0.201177597045898,-0.000464439392089844,58.3485794067383,-106.271728515625,-106.250244140625,-106.226440429688,-106.247863769531,40.6638793945312,40.6513061523438,40.6566162109375,40.669189453125,39.2448120117188,257.023803710938,35.5734252929688,298.227355957031,-24.9313857128654,41.2035522460938,0.00541877746582031,75161.6015625,293.608642578125,295.712951660156,2082.41430664062,4.42190742492676,10,100,0.74018487394958,0.907,985.682,892.643,93.039
2020061621544008,3,6348,0,0,2020-06-16 21:54:50,-106.220886230469,40.6666259765625,0.140488624572754,0.14037036895752,0.0312986373901367,0.296520233154297,0.381149291992188,0.296270370483398,0.332442283630371,0.00338935852050781,87.4164199829102,0.0660600662231445,0.256253242492676,0.000780105590820312,84.7235336303711,-106.245544433594,-106.224243164062,-106.200805664062,-106.222229003906,40.669921875,40.6574096679688,40.6629028320312,40.6754150390625,39.2653198242188,257.038635253906,35.71826171875,297.901184082031,-24.7652575112948,40.862548828125,0.00534725189208984,74881.84375,293.764068603516,295.430358886719,2046.76171875,4.44996738433838,10,100,0.687718405428329,0.502,985.682,892.643,93.039
2020061621544032,3,6348,0,0,2020-06-16 21:54:50,-106.353576660156,40.6182861328125,-0.236769676208496,0.0423488616943359,-0.23869514465332,-0.500505447387695,0.375131607055664,0.0895214080810547,0.319208145141602,0.00100135803222656,89.3916015625,-0.504574775695801,0.256715774536133,-0.00571727752685547,88.2496795654297,-106.378295898438,-106.35693359375,-106.332580566406,-106.354125976562,40.6212158203125,40.6087646484375,40.6143798828125,40.626953125,39.1568603515625,256.982788085938,34.861572265625,299.89453125,-25.7620020030718,42.9117431640625,0.00542736053466797,75288.8671875,293.497955322266,295.674255371094,2073.83764648438,4.41624069213867,10,100,0.706817810457516,0.358,986.453,893.983,92.47
2020061621544037,3,6348,0,0,2020-06-16 21:54:50,-106.22509765625,40.6478271484375,0.177618980407715,0.211453437805176,0.0169143676757812,0.374922752380371,0.306000709533691,0.446340560913086,0.268359184265137,0.00705814361572266,63.234432220459,0.0357036590576172,0.204882621765137,0.000591278076171875,60.3532409667969,-106.250244140625,-106.228515625,-106.205078125,-106.226440429688,40.6513061523438,40.638671875,40.6441040039062,40.6566162109375,39.2589111328125,257.058532714844,35.5731811523438,298.242065429688,-24.9257105550819,41.1835327148438,0.00541782379150391,75071.6875,293.691101074219,295.647216796875,2072.30346679688,4.41595554351807,10,100,0.692603027754415,0.457,985.682,892.643,93.039
2020061621544071,3,6348,0,0,2020-06-16 21:54:50,-106.357666015625,40.5999755859375,-0.039332389831543,0.16697883605957,-0.146281242370605,-0.0831508636474609,0.399480819702148,0.353005409240723,0.348040580749512,0.00370025634765625,95.4097061157227,-0.309248924255371,0.268802642822266,-0.00325489044189453,95.0147399902344,-106.382446289062,-106.360961914062,-106.336791992188,-106.358276367188,40.6028442382812,40.5902709960938,40.595947265625,40.6085205078125,39.150634765625,257.002319335938,34.7205200195312,300.246520996094,-25.9262547862346,43.2442016601562,0.00543022155761719,75244.21875,293.467468261719,295.625762939453,2065.869140625,4.38967132568359,10,100,0.655055079559363,0.681,986.441,893.971,92.47
2020061621544077,3,6348,0,0,2020-06-16 21:54:50,-106.20361328125,40.63525390625,0.0297698974609375,-0.0239877700805664,0.0424537658691406,0.0628271102905273,0.377046585083008,-0.050623893737793,0.328715324401855,-0.000555992126464844,91.0406341552734,0.089594841003418,0.253581047058105,0.000969886779785156,92.3806381225586,-106.228515625,-106.207153320312,-106.18359375,-106.205078125,40.6386108398438,40.6260986328125,40.6315307617188,40.6441040039062,39.2730102539062,257.093139648438,35.5730590820312,298.256652832031,-24.9200578712138,41.1635131835938,0.00540924072265625,74943.328125,293.771392822266,295.536407470703,2056.15942382812,4.40954685211182,10,100,0.714903035413153,0.535,985.682,892.643,93.039
2020061621544103,3,6348,0,0,2020-06-16 21:54:50,-106.284790039062,40.59912109375,0.423300743103027,0.385826110839844,0.119050025939941,0.894192695617676,0.381266593933105,0.815030097961426,0.32970142364502,0.00799274444580078,101.973075866699,0.251484870910645,0.257960319519043,0.00256824493408203,97.9126129150391,-106.309753417969,-106.288330078125,-106.264282226562,-106.285278320312,40.6021728515625,40.5896606445312,40.595458984375,40.6078491210938,39.20556640625,257.0673828125,35.0039672851562,299.584777832031,-25.5809919230342,42.5173950195312,0.00540351867675781,74885.234375,293.443115234375,295.336639404297,2024.61840820312,4.34162330627441,10,100,0.740549180327869,1.246,986.494,894.049,92.4450000000001
2020061621544104,3,6348,0,0,2020-06-16 21:54:50,-106.259643554688,40.6051635742188,0.28197193145752,0.478019714355469,-0.0680379867553711,0.595475196838379,0.344108581542969,1.00949478149414,0.300374984741211,0.0113906860351562,88.6238708496094,-0.143684387207031,0.231212615966797,-0.00168514251708984,85.2627639770508,-106.284118652344,-106.263366699219,-106.238708496094,-106.259948730469,40.6080932617188,40.5958251953125,40.6014404296875,40.6138916015625,39.2255859375,257.081787109375,35.1449584960938,299.251647949219,-25.4127409428833,42.1698608398438,0.0052947998046875,74391.25,293.450408935547,294.806793212891,1956.74584960938,4.33550071716309,10,100,0.621922601893783,0.685,986.494,894.049,92.4450000000001
2020061621544105,3,6348,0,0,2020-06-16 21:54:51,-106.233947753906,40.61083984375,0.0960454940795898,0.0656375885009766,0.0416154861450195,0.20277214050293,0.325966835021973,0.138574600219727,0.282933235168457,0.00168895721435547,82.05126953125,0.0878582000732422,0.219944953918457,0.00111961364746094,78.4762496948242,-106.259155273438,-106.237976074219,-106.213195800781,-106.234497070312,40.614013671875,40.6015625,40.607177734375,40.6196899414062,39.2459716796875,257.09716796875,35.285888671875,298.92578125,-25.2475119935692,41.82861328125,0.00535678863525391,74619.1015625,293.546081542969,295.112884521484,1996.3017578125,4.3490743637085,10,100,0.682687474665586,0.492,986.494,894.049,92.4450000000001
