"SoundingID","MeasurementMode","OrbitID","cloud_flag_abp","Quality_Flag","Delta_Time","longitude","latitude","Daily_SIF_740nm","Daily_SIF_757nm","Daily_SIF_771nm","SIF_740nm","SIF_Uncertainty_740nm","SIF_757nm","SIF_Uncertainty_757nm","continuum_radiance_757nm","SIF_771nm","SIF_Uncertainty_771nm","continuum_radiance_771nm","lon_1","lon_2","lon_3","lon_4","lat_1","lat_2","lat_3","lat_4","SZA","SAz","VZA","VAz","PA","RAz","specific_humidity","surface_pressure","temperature_skin","temperature_two_meter","vapor_pressure_deficit","wind_speed","IGBP_index","sounding_land_fraction","clump","lai_cop","incoming_sw_era5","incoming_direct_era5","incoming_diffuse_era5"
2020061223292137,3,6287,0,0,2020-06-12 23:29:31,-106.407104492188,40.8300170898438,0.159674644470215,0.162385940551758,0.0336751937866211,0.236123085021973,0.286087989807129,0.240133285522461,0.251895904541016,53.8066825866699,0.0497989654541016,0.190966606140137,52.4940147399902,-106.431213378906,-106.409484863281,-106.387268066406,-106.4091796875,40.8328857421875,40.8201904296875,40.826416015625,40.839111328125,57.2111206054688,273.622802734375,32.3074951171875,291.853881835938,-27.8144609456377,18.2310791015625,0.00440311431884766,76237.5078125,295.272796630859,295.829681396484,2216.22387695312,1.04081630706787,10,100,0.711454166666667,0.253,720.37,637.185,83.1850000000001
2020061223292138,3,6287,0,0,2020-06-12 23:29:31,-106.382507324219,40.8369140625,-0.0478963851928711,0.03717041015625,-0.0673551559448242,-0.0707931518554688,0.295747756958008,0.0549392700195312,0.257491111755371,55.5869941711426,-0.0995540618896484,0.199102401733398,51.6544151306152,-106.406921386719,-106.385192871094,-106.362670898438,-106.384399414062,40.8399047851562,40.8272094726562,40.8333740234375,40.8460693359375,57.2293090820312,273.633666992188,32.4638671875,291.513244628906,-27.596428277077,17.8795776367188,0.00440406799316406,76376.109375,295.296997070312,296.022064208984,2247.49194335938,1.04924392700195,10,100,0.698406456953642,0.245,720.134,636.958,83.176
2020061223292171,3,6287,0,0,2020-06-12 23:29:31,-106.530944824219,40.7767944335938,0.62441349029541,0.308443069458008,0.349405288696289,0.925612449645996,0.351504325866699,0.457226753234863,0.303997039794922,74.2013854980469,0.517949104309082,0.237804412841797,72.4662704467773,-106.555053710938,-106.533569335938,-106.512084960938,-106.532165527344,40.7792358398438,40.7666625976562,40.7736206054688,40.7857055664062,57.1213989257812,273.580322265625,31.388671875,293.958129882812,-29.1374138304059,20.3778076171875,0.0043792724609375,75563.9921875,295.160949707031,294.933898925781,2077.50854492188,1.00037384033203,10,100,0.713489057239057,1.455,720.37,637.185,83.1850000000001
2020061223292172,3,6287,0,0,2020-06-12 23:29:31,-106.507690429688,40.7837524414062,0.460112571716309,0.49402904510498,0.0796356201171875,0.681739807128906,0.303585052490234,0.73199462890625,0.259567260742188,56.5951194763184,0.117995262145996,0.207066535949707,56.468090057373,-106.530944824219,-106.511108398438,-106.486633300781,-106.508361816406,40.7859497070312,40.7739868164062,40.7799682617188,40.7926025390625,57.1386108398438,273.590454101562,31.5397338867188,293.60205078125,-28.9180495990957,20.0115966796875,0.00421333312988281,74792.3828125,295.169982910156,294.141662597656,1979.13073730469,1.00239753723145,10,100,0.644551838083437,0.947,720.37,637.185,83.1850000000001
2020061223292173,3,6287,0,0,2020-06-12 23:29:31,-106.481994628906,40.7901000976562,0.480434417724609,0.192936897277832,0.298427581787109,0.711483001708984,0.236047744750977,0.285723686218262,0.202747344970703,37.2422370910645,0.441946983337402,0.160484313964844,36.7495765686035,-106.506958007812,-106.4853515625,-106.461547851562,-106.483154296875,40.7929077148438,40.7803344726562,40.78662109375,40.7991943359375,57.15771484375,273.602416992188,31.6946411132812,293.246276855469,-28.69688567684,19.6438598632812,0.00441837310791016,75931.3359375,295.180297851562,295.396026611328,2144.83471679688,1.00451469421387,10,100,0.648743518149182,0.541,720.37,637.185,83.1850000000001
2020061223292174,3,6287,0,0,2020-06-12 23:29:31,-106.457885742188,40.796875,0.133468627929688,0.14395809173584,0.0226669311523438,0.19756031036377,0.27394962310791,0.21308708190918,0.236789703369141,55.2435150146484,0.0335512161254883,0.185413360595703,54.6698951721191,-106.482116699219,-106.460510253906,-106.4375,-106.458984375,40.7994995117188,40.7869262695312,40.79345703125,40.8060302734375,57.1755981445312,273.613098144531,31.8470458984375,292.896484375,-28.4788790767128,19.2833862304688,0.00445652008056641,76229.6328125,295.193603515625,295.753051757812,2196.9833984375,1.00838947296143,10,100,0.724756343133306,0.812,720.37,637.185,83.1850000000001
2020061223292175,3,6287,0,0,2020-06-12 23:29:31,-106.434020996094,40.8035888671875,0.174089431762695,0.268133163452148,-0.0240097045898438,0.257563591003418,0.277152061462402,0.396700859069824,0.24158763885498,59.601448059082,-0.0355215072631836,0.186419486999512,56.9186401367188,-106.458312988281,-106.436767578125,-106.41357421875,-106.435302734375,40.8062133789062,40.7936401367188,40.8001708984375,40.8128051757812,57.1932983398438,273.623718261719,31.9985961914062,292.554321289062,-28.2637984430986,18.9306030273438,0.00442790985107422,76184.6328125,295.209014892578,295.742523193359,2199.00366210938,1.01332759857178,10,100,0.685364583333333,0.302,720.37,637.185,83.1850000000001
2020061223292176,3,6287,0,0,2020-06-12 23:29:31,-106.409606933594,40.8104248046875,-0.0403051376342773,-0.263361930847168,0.139748573303223,-0.059600830078125,0.279794692993164,-0.389451026916504,0.239688873291016,56.276538848877,0.206655502319336,0.190581321716309,53.8831100463867,-106.434326171875,-106.41259765625,-106.389221191406,-106.410888671875,40.8131103515625,40.8004760742188,40.8070068359375,40.8196411132812,57.21142578125,273.634582519531,32.1529541015625,292.210083007812,-28.0461643225459,18.5755004882812,0.00443744659423828,76352.1640625,295.22705078125,295.96337890625,2233.65600585938,1.01952648162842,10,100,0.729714512291832,0.267,720.37,637.185,83.1850000000001
2020061223292177,3,6287,0,0,2020-06-12 23:29:31,-106.385192871094,40.8172607421875,-0.0142850875854492,-0.00209522247314453,-0.0113010406494141,-0.0211143493652344,0.289230346679688,-0.0030975341796875,0.253640174865723,55.8218688964844,-0.0167036056518555,0.193660736083984,54.3131942749023,-106.409423828125,-106.387756347656,-106.365539550781,-106.387268066406,40.8201904296875,40.8074951171875,40.813720703125,40.826416015625,57.2294921875,273.6455078125,32.3077392578125,291.868774414062,-27.8290591841649,18.2232666015625,0.00443840026855469,76484.125,295.247436523438,296.147583007812,2263.80200195312,1.02699947357178,10,100,0.734635264693622,0.27,720.239,637.059,83.1800000000001
2020061223292178,3,6287,0,0,2020-06-12 23:29:31,-106.360656738281,40.82421875,0.294760704040527,0.345904350280762,0.031407356262207,0.435455322265625,0.321125030517578,0.511009216308594,0.281055450439453,63.630313873291,0.0463981628417969,0.215338706970215,60.210521697998,-106.385131835938,-106.363342285156,-106.341125488281,-106.362609863281,40.8272094726562,40.8145141601562,40.8207397460938,40.8333740234375,57.2476196289062,273.656311035156,32.4640502929688,291.528076171875,-27.6110539205636,17.8717651367188,0.00443363189697266,76597.2265625,295.270568847656,296.313354492188,2291.89038085938,1.0358772277832,10,100,0.744796003330558,0.413,719.06,635.93,83.13
